# lambda beta
210.44	0.
210.35900912207154	0.985013749635641
210.27797034598373	1.9700255302955583
210.19683566058595	2.9550333683474292
210.1155568281802	3.940035280822272
210.0340852698306	4.925029270687631
209.95237194895893	5.910013322049721
209.870367252632	6.89498539526025
209.78802086992732	7.879943421902212
209.7052816667366	8.864885299628568
209.6220975563371	9.849808886825627
209.53841536502202	10.834711997072148
209.4541806920372	11.819592393362782
209.36933776302058	12.804447782062724
209.28382927607979	13.789275806557626
209.19759623957563	14.774074040560109
209.11057780060042	15.758839981031244
209.02271106305034	16.743571040670943
208.93393089408903	17.72826453992778
208.84416971768408	18.712917698473063
208.75335729376536	19.697527626079463
208.6614204814053	20.6820913128373
208.5682829842514	21.66660561863523
208.47386507624714	22.651067261823627
208.37808330545872	23.635472806969872
208.28085017357543	24.61981865160449
208.18207378836584	25.604101011845017
208.08165748604787	26.58831590677076
207.97949942015987	27.57245914140664
207.87549211309573	28.556526288155823
207.76952196597935	29.540512666501158
207.6614687219974	30.524413320771664
207.55120487766501	31.508222995743246
207.43859503576044	32.491936109812265
207.32349519280885	33.4755467254444
207.20575195300572	34.45904851655939
207.08520165932356	35.442434732464484
206.9616694312094	36.425698157893024
206.83496809672573	37.40883106863883
206.70489700516904	38.3918251822008
206.57124070406988	39.374671602761666
206.43376746197498	40.35736075971981
206.29222761546455	41.33988233886733
206.14635171537176	42.32222520516092
205.99584844304235	43.30437731585586
205.84040226256178	44.28632562256603
205.67967076901905	45.26805596056234
205.51328168586505	46.24955292332421
205.3408294560018	47.23079971999865
205.16187136108542	48.21177801298751
204.975923091238	49.1924677323568
204.78245367243764	50.172846863121336
204.58087964064163	51.15289120067367
204.37055832938933	52.13257406866411
204.15078011017047	53.11186599245085
203.92075939090097	54.09073431976649
203.67962413567346	55.069142778412235
203.4264036162967	56.047050958492385
203.160014040047	57.02441370380521
202.87924161465045	58.001180393337606
202.58272250565443	58.977294089132364
202.26891900618375	59.95269052079631
201.9360910654302	60.92729686916576
201.58226209768247	61.901030301564106
201.2051777013935	62.873796197874974
200.80225553456236	63.84548598920816
200.37052408663865	64.81597450770633
199.90654741376608	65.78511671484449
199.40633200112347	66.75274363329761
198.86521069527333	67.71865724960904
198.27769698532805	68.68262407495487
197.63730062451918	69.64436693965897
196.93629241393413	70.60355443946592
196.16540154171528	71.55978722639364
195.31342263766047	72.51258001146557
194.36670087284406	73.46133767025468
193.3084508679488	74.40532313634411
192.11784727008467	75.34361370906973
190.76879946361484	76.27504079520146
189.22828739881524	77.19810564103744
187.45408768010753	78.11085980792721
185.39165964046126	79.01073326213844
182.96990215581386	79.89428393705946
180.09547914543245	80.75682923853513
176.64558278922442	81.59190163046021
172.45972845430623	82.3904505727228
167.33334730614527	83.13970951875379
161.0213635933342	83.82171925088677
153.2707924090428	84.41180263085131
143.91431157416207	84.87808827975496
133.04404613268701	85.18447872116714
121.18795581374171	85.2996012918838
109.26881258997737	85.20964628230249
98.2377526186767	84.92550821197345
88.68096771142721	84.47707676905608
80.7369869461551	83.90048128760033
74.2597971095358	83.22838233190417
69.00033146973392	82.48636517136578
64.70986683894675	81.69314558216573
61.1782641519816	80.86204809385761
58.23982609596145	80.0025150819117
55.76752108956855	79.12128498470096
53.66478116115866	78.22322785432524
51.85808764996229	77.31191665362748
50.291102857015	76.39001400645681
48.92026489422402	75.45953480300174
47.71155041923785	74.52202620356786
46.63811034371204	73.57869258114269
45.67854043429373	72.63048345483863
44.815609122234385	71.67815625948998
44.03531427445827	70.72232178159338
43.32617759382487	69.7634774930323
42.67871181550737	68.80203232073968
42.085014570984704	67.83832527618368
41.53845592139376	66.87263962682091
41.0334357854688	65.9052137918265
40.565193993724286	64.93624980337577
40.12966031900497	63.965919939190876
39.723335136152635	62.99437196739432
39.343193744171984	62.021733328260574
38.98660911454909	61.04811449418561
